To-Be Workshop- Demand - MRO Maintenance planning - Session 1 
jue, 10 de oct de 2024

2:27 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Have a good night, everybody.
1:30:49 - Ahmed GabAllah (ADNOC Logistics & Services) No, no, no, no. You see, I'm creating. I'm a chief engineer. I'm a chief engineer. Accurating the BR. Once I creating the BR in the system, it work ad hoc process. It will be go for tendering, go for the quotation. But when when this one our our illness team, our illness team, because they are not in the shape of it, our illness team know where is the shape and sometimes he's getting one vendor in Holland and one vendor in Singapore. He directly will contact the Vizel or directly the responsible superintendent to tell him you need it in Far East or in Europe because I cannot take it in Europe and the Vizel it is in Korea. For example, our logistic team and buyers team, this procurement team, they can handle where expecting the Vizel it will be and they have getting with the scheduling where the visit it will be. If it is consumable store and coming to Fujairah, we will of course UAE, but if it is not come to Fujairah, we prefer Singapore or Rotterdam, which is the cheapest and accordingly where the vessel has been sailing in this area or China or whatever.

1:32:05 - Conference Room (MM- SKEC2 - L08) - Speaker 1 So I think we got this just off the process. The illness process is completely different, take a note of the process, and it essentially looks like a corrective maintenance process being used with completely manual forecasting for the preventive maintenance as well. So probably, Hector, we'll take this note, and we can get back to what would be the solution proposal. It would be more looking towards the current diagram we have for preventive. Now the fulfillment process of once you have the requirement, how do you supply it is something we can discuss further in the supply session. But from a demand side, we have clarity of how the LMSs work. But we just want to make sure that in the interest of time, we have another how much minutes? 30 minutes for this session, right? We do have a second session later during the day. But then on high level, we are showing the corrective process, right? So we just want to make sure to understand from each and every agency that this corrective maintenance process we are proposing which has to be common across. The gist of the process is that you will have the data, historical consumption data coming from S4 HANA, getting into IPP where you will review it. System will basically classify it, segment it for you. You will have to review it. We are proposing quarterly reviewing. Then once the reviewing happening, we can also look at the exceptions and then update the segmentation. We have a slide because we are still at the process slide. We have backup slide for each of this discussion, so we will not proceed toward it, but that's why in the interest of time I want to proceed in the next section. But to proceed, I just need a high level confirmation from each of you that this process, a common process has to be adopted across all the agencies, and this is the process we are proposing.

1:34:13 - Ahmed GabAllah (ADNOC Logistics & Services) If you don't mind, I have another meeting. If anything required from LNS, bring me anytimes, or whatever I can explain to you, or I clarify, because I have to join another meeting, if you don't mind.

1:34:26 - Sheraz Kazi (ADNOC Refining - RRE) Can I dismiss? Thank you.

1:34:27 - Unidentified Speaker Thank you.

1:34:28 - Vignesh Perumal (ADNOC Group D&CS) I have one question here. In the summary that you are giving us, You said that the data from SAP HANA will go to the IBP and you will segment it and you will have a quarterly review. Now, you are talking when you're saying review, this is by the inventory planner. They will take the consumption data probably every quarter. When you say they review, is this review done to adjust the stock parameters like safety stock, or maximum stock or is it is it done to adjust these parameters on a quarterly basis? The outcome of this review?

1:35:07 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Yes, so we have a backup slide to exactly understand what happens in that specific box and where it impacts in the overall maintenance planning process. But I just wanted to make sure on high level we have an understanding of the process we are proposing and I just want to confirmation from all the agencies that how this makes sense, or is there a gap to adopt this process as it is? Details of each and every activity, we have a backup slide. So essentially, to summarize further, we have forecast. That forecast outcome is reviewed again. And then we have to consolidate this forecast first at AGC level, and then from AGC to AdNoc level, so that we have one demand available across AdNoc, which then can be approved. So we will have to discuss who approves, who reviews from a rules perspective. But the process essentially calls for these steps so that the end outcome of demand planning process is to have a single consolidated demand at ad hoc level, which can be reviewed at different locations, at plant level, at AGC level, and then at ad hoc level as in consolidated demand. There can be a consolidated demand view available and then someone has to approve. The approval can be for each agency separately. And then finally, someone at centralized level looking at all agencies together and then proposing that, yes, we agree this is the final demand. Let's get this demand into next steps of inventory planning and supply planning. Does that make sense? Does anyone have any other concern with respect to this overall process to adopt?

1:36:48 - Conference Room (MM- SKEC2 - L08) - Speaker 2 this demand this one this demand is based on the uh for this one consumption past consumption yes so are you going to share those data also past consumption yes the idp will have the details of the past consumption in idp for you to review okay so it is having uh where this cost is booked for example it's against the cost center against the work order against the wbs because why I'm saying this will help maybe the same material is used by the shutdown team its consumption will be high but it will be against the wbs yeah so we can segregate from that If it is a work order, we will come to know that this work order belongs to the maintenance, whether it is the PM work order, CM work order, or it is by the shutdown date. So this will differentiate. Yes. So this data, when we are getting from the system, this parameter should be available.

1:37:28 - Conference Room (MM- SKEC2 - L08) - Speaker 4 Will be available. Mandatory parameters.

1:37:30 - Unidentified Speaker Yeah.

1:37:31 - Conference Room (MM- SKEC2 - L08) - Speaker 1 It should be a mandatory parameter. Yes. And you told us the consumption.

1:37:34 - Conference Room (MM- SKEC2 - L08) - Speaker 7 Is it for the demand consumption, or is it for replenishment consumption? Because we are doing two things.

1:37:43 - Conference Room (MM- SKEC2 - L08) - Speaker 1 The consumption, right now, process is corrective maintenance only for consumption is for corrective one.

1:37:49 - Unidentified Speaker OK.

1:37:50 - Conference Room (MM- SKEC2 - L08) - Speaker 7 So whenever there is a work order, you will like provide me the consumption for this type of order, not for management.

1:37:59 - Conference Room (MM- SKEC2 - L08) - Speaker 4 So we will segment the consumption. We'll have 11 companies and we'll have 11 demand, right? Now, SAP IBP, how can tokens get all the support? This will be checked first.

1:38:12 - Conference Room (MM- SKEC2 - L08) - Speaker 1 set up the hierarchy which says that what is the at the top most you have AdNoc then you probably you have next level AGCs under AGCs you have the plants and under plants you have the locations so I understand we are doing the planning at location as well so all this can get consolidated you can have a consolidated view of what is the total demand at AdNoc level then you break it down and you can see what is the demand at AGC level you break it down and you can see what is the demand at plant level you can further break it down and what is the demand at and so whenever this consolidation and the planning meeting is happening it is expected that you are whoever is leading that meeting and then the stakeholders of that meeting are looking at all these details reviewing what has happened before what is happening now and take decision make adjustment and then finalize the demand that yes this looks like the correct demand which can now go to further planning process.

1:39:08 - Conference Room (MM- SKEC2 - L08) - Speaker 7 The consortium will be for ad-hoc level, all ad-hoc group companies.

1:39:13 - Conference Room (MM- SKEC2 - L08) - Speaker 1 So that's something depends upon how you define your organization at central level. So that's where we need to have a conversation, understanding how we're trying to set up this organization and how this decision making can drive effectively. For sure, if we do it at ad-hoc level, all the data of all the group companies, it will be difficult review by one person, which means that we need to at least have the approval at group company level. And someone just reviews it at ad hoc level and confirm that based upon the experiment, it looks like OK, not OK.

1:39:45 - Conference Room (MM- SKEC2 - L08) - Speaker 5 I think maybe it will be, yeah, if I want to jump to this one because it will answer your questions. Of course, the data is stored at a very low level. Look, for example, for consumption, for corrective, it's at location and material. But then using different attributes, you can look at the data at a more aggregated level, for example, the entire ad hoc. And for example, instead of just one material, you can look at category. So in that regard, you have multiple ways to look at the information, and it's not definition. Of course, you have to have a very disaggregated level where you store data, but then you're able to look at a more aggregated level. And, of course, you're going to see a larger number because it includes maybe all the AGCs, right?

1:40:50 - Conference Room (MM- SKEC2 - L08) - Speaker 2 Can you go to your previous slide, please? The previous slide, what you're showing. Yeah, this one, because here I cannot see where the cost is booked, whether it is against the cost center, against a WBS, against a GL account, because that is the important parameter for us to decide who is utilizing this material.

1:41:09 - Conference Room (MM- SKEC2 - L08) - Speaker 5 Yeah, so this is just like an initial step using some of the standard attributes that comes with the configuration, but it's part of the project is define which attributes you need and where we can find the source, that source

1:41:25 - Conference Room (MM- SKEC2 - L08) - Speaker 2 in It's for HANA.

1:41:29 - Conference Room (MM- SKEC2 - L08) - Speaker 5 It is just to represent that we need, of course, the most basic level, which is, for example, asset ID, location ID, material ID. But on the top of that, we need to add the attributes that you need to basically do the planning, right? But don't take it just as an example of the attribute that you can integrate, but of course, will be way more. In this case, we have just four attributes per master data, but we can have as many as we want.

1:42:00 - Conference Room (MM- SKEC2 - L08) - Speaker 3 So the requirement is to add the account assignment and the GL?

1:42:06 - Conference Room (MM- SKEC2 - L08) - Speaker 2 Actually, it is the cost. You can say the account assignment.

1:42:09 - Unidentified Speaker Yeah.

1:42:09 - Conference Room (MM- SKEC2 - L08) - Speaker 2 It's cost center. Yeah. Yeah, it's GL account here, you can say.

1:42:15 - Conference Room (MM- SKEC2 - L08) - Speaker 4 And GL.

1:42:16 - Conference Room (MM- SKEC2 - L08) - Speaker 2 Because where this cost is, who has consumed this one? Of course, yes.

1:42:20 - Conference Room (MM- SKEC2 - L08) - Speaker 8 It could be many, many parties who have consumed it.

1:42:23 - Conference Room (MM- SKEC2 - L08) - Speaker 2 because what is happening if suppose you are sharing the file to us on the basis of past consumption maybe it is done by the shutdown team so it may not be required so when I would evaluate the forecasting for next like six months or one year those items I'll remove from there otherwise your forecasting will be wrong.

1:42:38 - Conference Room (MM- SKEC2 - L08) - Speaker 1 So that is something we can make it part of the construction phase where when we are putting up the things together when we are setting up the interface and when you are extracting the data what data is relevant to start with like you already know that you don't want to have uh there is a spike in consumption because we had a turnaround maintenance there but we know that there is a separate order type for turnaround maintenance that that is not uh existing here yeah so you you say that the same order type may have the turnaround data as well so the exception what you see you would not like to consider for a correct uh correct maintenance so you would rationalize that peak one time in three year because it was a turnaround maintenance and then rationalize the demand so that the forecast is more accurate agreed that's it can be it can be identified by the person by

1:43:29 - Conference Room (MM- SKEC2 - L08) - Speaker 2 looking like so we can discuss and agree upon when you go to the work orders there are maintenance work centers are there maybe they are booking the material against most of the material 99 percent is booked against the wbs so the wbs we're able to know some material if it is not WBS it's a high value item that with the work orders we can track it or with the cost center we can track it.

1:43:48 - Conference Room (MM- SKEC2 - L08) - Speaker 1 So something like WBS if we know upfront then we can filter the forecast to not consider WBS to start with. That we can discuss and agree on. Yeah so that's something a detailing of how the interface and how the data will look like but then it's an important input for us.

1:44:02 - Conference Room (MM- SKEC2 - L08) - Speaker 5 At which level we define the cost level?

1:44:05 - Conference Room (MM- SKEC2 - L08) - Speaker 2 I didn't got it. Work order level. It is available in the work order all these things. Okay. Either the work order or sometimes is we are booking the material directly against the WBS.

1:44:14 - Conference Room (MM- SKEC2 - L08) - Speaker 1 They can reserve. So whenever there is a consumption happening, we can understand the consumption. There is an account assignment category in SAP which decides where the consumption happens. Either it is a call center or WBS, or if there is an internal order, there can be different ways. So with this element, we can differentiate whether the consumption has happened. If it is a WBS-based consumption, which means it has been used for turnaround.

1:44:36 - Conference Room (MM- SKEC2 - L08) - Speaker 2 Yeah, we can do the analysis more, whether it is turnaround. Same case it is turnaround then you can exclude that one from the normal demand calculation.

1:44:44 - Conference Room (MM- SKEC2 - L08) - Speaker 1 As part of the integration we need to make sure that the consumption this account assignment category is part of our EHA extract so that they can differentiate based upon account assignment category whether to include that in the forecast or not.

1:44:58 - Conference Room (MM- SKEC2 - L08) - Speaker 7 Actually you will see many material repeated in PM, CM and turnarounds. So the way like for refinery how we segregate the turnaround by GL account we run the repos on the GL account for this specific unit. Yeah, so this is the way we can segregate PMCM.

1:45:15 - Conference Room (MM- SKEC2 - L08) - Speaker 1 That probably GL account is also one of the fields we can make sure it's available so that we can, if there are certain GLs which you would like us to ignore by default as part of the extract, then we can also configure as part of the extract that don't extract data for or extract data for only certain GLs only which are relevant for selective maintenance so that you don't have to do that activity manually. System by extracts only those deals, consumes and stays up only those deals which are relevant for the corrective maintenance.

1:45:43 - Conference Room (MM- SKEC2 - L08) - Speaker 4 Now the demand planning, if the end-user changes mind and cancels that demand, then what will happen? Can you say that again? After the commitment for the demand planning by the end-user, the end-user changes mind and he would like to cancel that one. How can SAP IBP predict?

1:46:00 - Conference Room (MM- SKEC2 - L08) - Speaker 1 So you would like to answer? No, go ahead. So so so there is this. Can we go back to the process?

1:46:06 - Conference Room (MM- SKEC2 - L08) - Speaker 7 Actually it happened a lot like a lot to see the plan after his commitment.

1:46:10 - Conference Room (MM- SKEC2 - L08) - Speaker 4 So that we are blessed then user cancer that demand on the reservation.

1:46:15 - Conference Room (MM- SKEC2 - L08) - Speaker 1 So right now what we're talking about is corrective maintenance only and corrective maintenance only based upon the historical consumption. So we are not looking at. I think he's talking about the tunnel, right?

1:46:32 - Conference Room (MM- SKEC2 - L08) - Speaker 1 So there is this step that when you run the So after you have this conference in meetings, all these discussions should be part of the meeting as we discussed where previous cancellations should be discussed and all those things. Experience what you have on cancellation, making people accountable for what they're asking for. That is part of the demand meeting where you make people accountable. People accountable for the demand they are giving. This may not happen immediately, but eventually this could become the practice as part of those consolidation meetings where whenever you're signing up demand, you are making people accountable and this demand will now get into inventory planning and this demand will get into supply planning. Now, what happens in IBP is the demand gets gets frozen which means no one can go and change now so if you have given your input that input is locked so there is a period available for you to change the demand but once it is approved in system so there is approval step in system where you are reviewing and approving the moment you approve the demand is frozen and a snapshot is taken so that you can review with respect to that snapshot what has now actually happened so you have snapshot for every demand meeting you are doing and the demand is frozen so that it can be taken if the demand demand is the primary input for inventory and supply planning the demand itself keeps on moving you will never move to the next step of planning and you can never optimize inventory nor optimize your supply plans so it is no that's the just the purpose of that

1:48:15 - Conference Room (MM- SKEC2 - L08) - Speaker 5 final meeting is to first review the historical consumption how much you consume over the last few months, and then with that information, question before it does.

1:48:25 - Conference Room (MM- SKEC2 - L08) - Speaker 1 So what we want to do with IBP is give you information which can allow you to question people, so that rather than spending time collecting data and coming up with the reports, you spend time making people accountable for the actions they are doing, and make sure that they are committing to the demand which you want to do, so that it moves to the next phase.

1:48:45 - Conference Room (MM- SKEC2 - L08) - Speaker 2 And as an end user, on behalf I want to talk here. Yeah, see why we are. The people are asking the demand and then they are canceling the reservation. The main reason is that the maximum RP level as I said they are on demand on the site, especially for the offshore onshore. They are having the land area and all, but offshore we are having the limited space. We don't have the warehouse so I cannot bring all the material, keep it there and as it is minimum maximum level is zero. The other point is zero. I want some stock to bring and keep it here. So without reservation they are not procuring it and bringing the material. So I will do the reservation. Once the material comes here, I will cancel the reservation because I want it to be in the warehouse. I am not in the space. So either they have to review the MRP level and whichever the fast-moving item, especially the fast-moving item and critical item, they should review all the MRP level, min-max level. They have to correct it to avoid this kind of unnecessary demand.

1:49:37 - Conference Room (MM- SKEC2 - L08) - Speaker 1 So this is an important input for us to consider that the behavior of people is I just want to make sure multiple people are somewhere, not at my location.

1:49:47 - Conference Room (MM- SKEC2 - L08) - Speaker 7 Tell them the whole scenario also.

1:49:49 - Conference Room (MM- SKEC2 - L08) - Speaker 4 We need the IBP system to give them the skills.

1:49:55 - Conference Room (MM- SKEC2 - L08) - Speaker 3 It's more of a planning rather than just canceling. They just want to make sure that two rows, but they want to make sure that- Between actually, they cancel and they close a lot.

1:50:05 - Conference Room (MM- SKEC2 - L08) - Speaker 7 How this IBP will tackle this?

1:50:08 - Conference Room (MM- SKEC2 - L08) - Speaker 4 This is the business challenges, really. Yeah.

1:50:13 - Conference Room (MM- SKEC2 - L08) - Speaker 7 I did like my my job as an inventory controller, then in between they cancelled all the plan. So how to tackle this? This is my question. I will end up with high inventory value.

1:50:27 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Yeah, so the benefit probably I would like ask the best not have said to further add to it, but then. We cannot change people. Behavior by tool. A tool is as good as the input you provide, right? We have to understand that fact that we are trying to put up a tool. Tool will only work based upon the input you give the tool so that it can give you profitable outputs. That's the primary fact of the tool. Now, if the input itself is changing based upon user behavior, that's the problem in almost most of the industries where people put it by demand but don't commit Yes. So that is where the best practice is to have these discussions and sign off and make people accountable. And if the behavior is repeated, prove it with the data. The tool will allow you to get this information. The workflow.

1:51:25 - Unidentified Speaker Yeah.

1:51:26 - Conference Room (MM- SKEC2 - L08) - Speaker 4 At least if the user would like to consider something at one.

1:51:29 - Unidentified Speaker Yeah.

1:51:29 - Conference Room (MM- SKEC2 - L08) - Speaker 1 So we are giving time for people to look at the demand and allow them to reconcile so that they know that by a certain time, the demand would be frozen. And if it is frozen, it will go to next step. Inventory will come. And then you will have means to prove that, OK, this was the demand. Based upon this demand, the inventory is here. If the demand is changing, so next month when you do the activity, you see the demand is dropped. Now in this meeting, you can question why the demand is dropped. Now I am having this inventory. You are responsible for this inventory because the demand was essentially created based So you have this snapshots for you to review and compare and question people so that this collaboration will bring in the change what you want in terms of behavior of the people which write data to back up what you said.

1:52:25 - Conference Room (MM- SKEC2 - L08) - Speaker 4 Oh well, during the design register you will discuss more about the change.

1:52:29 - 1Ameer Ali Muhammed Kizhakkanikath (ADNOC Offshore - MATCATT) Yeah, I just want to add to this Whatever you are saying, yes, if you have a clear cut input will have a clear cut output and we can have this kind of alignment out of the system. However. Using this tool, what kind of control mechanism or alerting mechanism can be implemented for the inventory team to stop further processing of the PO or PR? Do we have any mechanism in SAP? This is what we are.

1:53:04 - Conference Room (MM- SKEC2 - L08) - Speaker 1 looking for yes so for sure there is mechanism but can we have those discussions when we have inventory and supply session so that in the interest of time we want to make sure we proceed with the demand discussion and proceed with this you would like to add briefly about it so that we give them the confidence that there is something but then detailed discussion we can have it invent in supply station I have something to say regarding that

1:53:28 - Conference Room (MM- SKEC2 - L08) - Speaker 5 the point you were making it is possible to to create an alert for changing. Let's say in one month you have 100 per demand, then next month it gets zero to 10 or zero. So you will see a change alert saying something happened here. You have this huge demand spike and then you don't have it anymore. What happened? So it give you like a quick clue of how to, that will help you to question these numbers. And it's not something that you need to be looking. What happened here, because we understand you have plenty of parts, so it's not possible to go in one by one to check in each one of the changes.

1:54:11 - Conference Room (MM- SKEC2 - L08) - Speaker 4 We can link the purchase requisition with his requirement. Was the item delivered and not consumed by him to be deducted immediately from his account?

1:54:20 - Conference Room (MM- SKEC2 - L08) - Speaker 7 The PR sanction has been done against this, really, because we really want to know.

1:54:27 - 1Prathviraj Anchan (Borouge) Yeah, I will not take much time because it's the same point on which we have been deliberating for the last 20 minutes or so, but it is a very significant point for Buruj as well because of the excess stock. So, demand which is cancelled. I was thinking through the solution. So, since we are speaking about historic data, can IBP collect the historic data of cancelled reservations or cancelled demands based on the data which is available now for the last three years or so, and give us statistics which we will present to the end user saying that this is the percentage of cancellations and maybe material category wise or material wise based on which the planning could be much better. This is one solution I think we can think of going forward based on the historic data. If IBP helps us with such kind of solutions, this will be very helpful because you are saying about a very desirable scenario where we talk to them, we discuss with them, but they have been living with this kind of hereditary mindsets for the last 20 years or so. So things will not change immediately unless we present them with data which tells them how things have been gone in the past and based on that what corrective actions they can take. Yeah, that's it. Thank you.

1:56:16 - Conference Room (MM- SKEC2 - L08) - Speaker 7 One thing, what about the forecast which like they have postponed. For example, I have this forecast for next three months. Between they came, they told me, you know, we postponed this forecast for two years ahead. So in this case, how IBB will tackle this? Because it happens a lot.

1:56:39 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Like to answer how forecast changes can be addressed?

1:56:42 - Conference Room (MM- SKEC2 - L08) - Speaker 5 They change the forecast from one month to another, right?

1:56:46 - Conference Room (MM- SKEC2 - L08) - Speaker 7 For example, as a plan beginning of next year. Then between they told me, we will do it after three, five years. We'll put this with turnaround activities after three years. How IBB will tackle this? How I will be notified if I started to do my procurement action?

1:57:08 - Conference Room (MM- SKEC2 - L08) - Speaker 9 So the point is that you have a cycle planning, right? In the next month, you're going to do another one. In the next month, another one.

1:57:16 - Conference Room (MM- SKEC2 - L08) - Speaker 7 They said, no, we don't want to do it.

1:57:19 - Conference Room (MM- SKEC2 - L08) - Speaker 9 But you can have the results of each cycle. So you can compare between them what you said the last month, what you're saying right now, and you will see that there is a mismatch, a big mismatch in this case, because you are in one place in one month, maybe you are removing the whole demand, and then in the next year, you are adding a whole demand. So this is going to be a big alert that you are going to receive. So the system, what we can do This is more related to the process. This is a process that we need to establish, accountability, change management. The tool that can do is give you alerts, give you visibility on the issues. Here, we receive an input, can give you maybe some reports, like top 10 changes, things like that, just to give you visibility of what is happening and you can address this on a people perspective. Because at the end, it depends on the input. We cannot change that. The tool is very reliable on what users are giving to the tool.

1:58:20 - Conference Room (MM- SKEC2 - L08) - Speaker 5 I don't know if that makes sense. Yeah, yeah. Makes sense. And complementing that, you also need to have a frozen period. I don't know if you have it. If you have a preventive plan, I'm not going to give you a number of months because I don't know.

1:58:36 - Conference Room (MM- SKEC2 - L08) - Speaker 1 But for certain periods, it's frozen it's not you cannot change it anymore do you have that practice because if it is within your procurement lead time so if you have a material which is a lead time of say eight weeks which means that before eight weeks you need to order and now after two weeks within six weeks that demand becomes frozen which means you cannot change it because it is already in process for procurement even if you make it zero it will come into your because that's the lead time you've already committed with the vendor. Unless your vendor agrees to move the demand by three weeks, if the demand is changed, that's a separate thing. But generally there is a frozen period for planning everywhere as an industry best practice based upon the lead times you have with your vendors. And if that demand freeze is incorporated, even if they want to cancel, they should not be able to cancel it because the demand is taken. And that's the, again, we're going into same, it's a change management issue. Is an behavior which you would like to change, we can help you with data, we can help you with information, we can help you with so that you focus your time not on coordinating data but focus your time on making those discussions more productive and make people more accountable about it. That's the benefit IBP can give you for that you have ready-made data available to question with facts and not just and make people accountable. That's the only way you can change behavior of people because we cannot stop someone from canceling a demand. Because we. If someone wants to cancel, he will cancel.

2:00:13 - Conference Room (MM- SKEC2 - L08) - Speaker 2 It's it's the demand is coming from the reservation of the worker, right? Not the manual manual communication.

2:00:20 - Conference Room (MM- SKEC2 - L08) - Speaker 1 There is no manual. It's automatically comes from system.

2:00:23 - Conference Room (MM- SKEC2 - L08) - Speaker 2 So now. Like you're saying, sometimes the demands are cancelled or postponed. There may be some other reasons. For example, wellhead tower maintenance campaign. They are having some other wellhead tower which is important or maybe drilling rig is going here which was unplanned because many times the drilling rigs are unplanned. Many times it is happening nowadays and especially in the month of November, December and January. These three months we are struggling with the weather in the offshore. Sometimes the barges are planned for 30 days wellhead tower maintenance campaign but they are staying there after completion of of the maintenance also because of the weather. In December month, last year, I remember we are having six or seven only the days where the supply boats comes and they deliver the food to us. So we are not getting the food also at that time. So many things are going to impact.

2:01:14 - Conference Room (MM- SKEC2 - L08) - Speaker 1 So those things will be delayed. If it is a genuine reason for delay, then neither you or us can do anything about it. But what tool can do?

2:01:27 - Conference Room (MM- SKEC2 - L08) - Speaker 1 it recognizes change and automatically takes care of future planning what you are doing. If it sees that the demand has changed but there is a proposal in system for procurement, it will adjust the future proposals in a way that you do not end up with, that inventory does not stagnate. If the demand is completely canceled, probably you will end up with inventory because you have a procurement proposal. But then if there is a long-term agreement for a material and the inventory demand shifts, the tool will automatically in the future periods will try to adjust and bring down the inventory to the level you desire. So that the impact is softened over the period and does not accumulate for the long period of time, which leads to inventory accumulation and wastages.

2:02:19 - Conference Room (MM- SKEC2 - L08) - Speaker 2 And sometimes this inventory accumulation, the reason is logistics. Don't have that much of vessels which can deliver all the materials because we had passed one year we are struggling the material is there we reserved and we are falling with the procurement warehouse every day this one is super is calling to deliver a material the material is available but it is not delivered to the site for six six months so then in that case who is accountable so all these things there are many factors are there which are impacting each other but like procurement will see their issues and and user will see from his that's an where the best thing we can do is bring in the visibility, have those discussions, make people accountable, and then as

2:02:58 - Conference Room (MM- SKEC2 - L08) - Speaker 1 a team work towards how this can be improved over and over. It cannot be improved in one meeting, but the tool will bring in this cultural change as well eventually through this process so that everyone is recognizing the issues of others and making sure that That brings in the improvement you would like to bring in over the period of time. For sure, it cannot happen on the day of go live when the tool is implemented.

2:03:26 - Conference Room (MM- SKEC2 - L08) - Speaker 2 So is it possible through the system we can check when the material has been arrived in the warehouse, for example, if it is not there, or if it is existing in the warehouse, when the end user has reserved it, and when it has reached to the site? Because this will help in your forecasting demand. Maybe the material is available, but it is delivered after six months. So then we should know where is the gaps are available. It is in the Yeah, because when they are making the forecasting, forecasting is on the basis of the demand. It has been removed from the warehouse, but maybe it is reached after three months to the site. So then how?

2:04:01 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Yeah, so I think we've.

2:04:03 - Conference Room (MM- SKEC2 - L08) - Speaker 7 Yeah, we should see when the item received to the warehouse and when it's issued.

2:04:08 - Conference Room (MM- SKEC2 - L08) - Speaker 2 Delivered to the site because maybe it should be showing here, but it is delivered after three months. Sometimes it is after six months also.

2:04:16 - Conference Room (MM- SKEC2 - L08) - Speaker 7 This is one of the factors actually we see.

2:04:19 - Conference Room (MM- SKEC2 - L08) - Speaker 5 If the data is in the order, we should be able to do it. But do you have that data in S1HANA?

2:04:30 - Unidentified Speaker Movement types.

2:04:32 - Conference Room (MM- SKEC2 - L08) - Speaker 5 We need to have a look at the mapping details, but in theory the data is there.

2:04:42 - Abdul Lathief Muhammed Kunhi (ADNOC Offshore - IC) Yeah Khalid this is what we discussed last time to integrate with ILMS so what Vali is mentioning the supply board this tracking we have the logistic system ILMS so this will be provided more detailed on the logistic part of it. Abdulla are you able can we know it through movement types and also the you know the SAP is out yeah SAP out actually so the movement type it will be like 201 or 261 according to the document mostly it's 261 against work order then it will issue out from the system SAP is out now so then it will enter to another system we called the ILMS so this ILMS will track the movement until the delivery to the the final destination. Will you start using now the like valid towers under the elements or still?

2:05:48 - Conference Room (MM- SKEC2 - L08) - Speaker 2 I'm not sure I have to confirm from the site.

2:05:50 - Unidentified Speaker OK.

2:05:52 - Conference Room (MM- SKEC2 - L08) - Speaker 8 This one I don't know it. This is more of a tracking.

2:05:55 - Conference Room (MM- SKEC2 - L08) - Speaker 2 Yeah, because this case you are forecasting your material requirement on the basis of the consumption pattern, but maybe it is not consumed. And in between it will be here for longer time. Other person will make a reservation again. Because because we are working as a site, people are working in a back to back. If I had reserved some material, I had to show here issued, but I didn't find he will think that somebody has consumed this one and this worker is waiting for the material. He will resolve the material so they will happen.

2:06:26 - Conference Room (MM- SKEC2 - L08) - Speaker 4 This is shut down, shut down.

2:06:28 - Conference Room (MM- SKEC2 - L08) - Speaker 2 Yes, so they will raise a PR because there will be stock is 0 so they will raise a PR. Warehouse and this site with the shipping team.

2:06:42 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Check is this are we good to extend? We want to close this because we have another session later. Yeah, so so basically let's conclude on the process before we close this session so that the next session we can go through the details of the process. So can we have confirmation on this corrective maintenance process? What we've reviewed on high level, what are the activities, till the point of having a consensus meeting and confirming the demand.

2:07:14 - Conference Room (MM- SKEC2 - L08) - Speaker 4 What's your question? No, no, for the demand planning and the team.

2:07:30 - Unidentified Speaker Let's see.

2:07:36 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Silence is confirmation by the way.

2:07:39 - Conference Room (MM- SKEC2 - L08) - Speaker 8 Confirmation is just for this diagram. Later on they will send a document.

2:07:45 - Conference Room (MM- SKEC2 - L08) - Speaker 1 We are not taking sign off. We just want to understand what we are proposing is meeting your requirement. We don't see a major gap. We've discussed some of the requirements which we try to address in the future sessions. But then on a high level, we just want to get a feedback that this is something which this is a best practice. And we don't see challenge adopting to this best practice. While there are some feedbacks what we have received about, but then if there is a gap with respect to overall process, then we would like to understand now so that we can tailor it further and then move to the next session.

2:08:22 - Conference Room (MM- SKEC2 - L08) - Speaker 4 So far, everything is OK. We need to hear from Abdulla or Jagga. Do you have any concern or anything about the demand aggregation process? Abdulla or Jagga, from Exelis team?

2:08:38 - Conference Room (MM- SKEC2 - L08) - Speaker 2 Jagga, you say?

2:08:40 - Vignesh Perumal (ADNOC Group D&CS) No, it's okay.

2:08:43 - Conference Room (MM- SKEC2 - L08) - Speaker 4 Dose?

2:08:46 - Jaganath Doss Thangadurai (ADNOC - PE&ICV) Yeah, no comment. Let's conclude this session.

2:08:52 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Thank you very much for your time and interactive discussion. Thank you. We'll come back again.

2:08:55 - Conference Room (MM- SKEC2 - L08) - Speaker 3 Yeah, we'll come back at 1. At have 1 a continuation of this session.

2:09:01 - Conference Room (MM- SKEC2 - L08) - Speaker 8 Thank you. Thank you everyone.

2:09:03 - Prathviraj Anchan (Borouge) Thank you.
