Supply Planning - Purchasing & Refurbishment  
mar, 24 de sep de 2024

0:03 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Hi Najeeb, we'll start in a couple of minutes. Permits.
1:29:31 - Vivekananthan Kathiresan (ADNOC Refining - HQ) No, no, no, no. You rightly said we raised this request since go live, but it didn't happen for refurbishment is managed by the site users end users through the service agreement and service orders. So only it requires when the item goes beyond the economical repair. They will inform us for the procurement. So it's a it's a it's a again.

1:30:04 - Murugan Kaliaperumal (ADNOC - PE&ICV) call it question was very correct. They should not have a Z1 with levels. It should be PD purchase on demand. Yeah, there is a failure. Failure of means the failure is not rectifiable. It goes beyond repairable. Somebody should raise a question. Purchase and keep. Or user says that is beyond repairable. Please buy one piece and keep. So in the PD item by this item, you have levels for repairable even for mechanical seal I know that mechanical seals have levels better to flag them as PD keep a maximum quantity minimum maximum quantity and buy when you

1:30:41 - Vivekananthan Kathiresan (ADNOC Refining - HQ) want if ever you have levels then in this condition yeah Murugan your idea is correct but again PD when we define the Marbi type PD it requires a reservation then we cannot buy based on end user will not raise any reservation only they will inform us for the procurement.

1:31:00 - Murugan Kaliaperumal (ADNOC - PE&ICV) Instead of informing, it's only a practice change sir, instead of informing saying that this is beyond repairable, let me make, okay he doesn't want to use his budget, okay.

1:31:09 - Vivekananthan Kathiresan (ADNOC Refining - HQ) They follow our procedure and we have to change our procedure, then we can inform them. What is our procedure saying? Anything goes beyond repair, they will inform only the information to the inventory for the procurement.

1:31:26 - Vivekananthan Kathiresan (ADNOC Refining - HQ) There is no definition of maintaining the inventory parameters and all those things, but hi good morning.

1:31:34 - Murugan Kaliaperumal (ADNOC - PE&ICV) Yeah, yeah, clear so. See. But it is good.

1:31:47 - Vivekananthan Kathiresan (ADNOC Refining - HQ) But it is very simple. We can exclude this variable materials from MRP, then it is good.

1:31:53 - Murugan Kaliaperumal (ADNOC - PE&ICV) Let us see every company's condition and then consider. But it is good to keep it as a point to discuss. We will analyze and finalize what has to be done. Items flagged as repairable. Yes.

1:32:07 - Hajaratkhan Khan (Borouge) Yeah, because in Buruj also, Murugan, for repairable items, we are not considering the PD also because there are a lot of checks need to be done because maybe this repairable material was sent for the repair and didn't came. Somebody wrongly reserved this material. So, we are taking some manual forms filled by the section head and signed by the manager and based on that only, we are ordering this repairable material. So, only PD will not work because we found in BASTA when it was PD, it was run and some planner confirmed it's required. Then when it went to the engineer, engineer said no, not required. It is under repair with the manufacturer. So to avoid such situation, we are keeping this.

1:32:57 - Murugan Kaliaperumal (ADNOC - PE&ICV) Rather than excluding, we need to think something separately. OK. We will discuss. There is something called Block Store and all. Let us take this point to discuss during the discussion.

1:33:10 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Yes. If I may just summarize the process. So NSAP. You do have the item flagged as repairable. However, the decision whether to repair this item is all outside of the system.

1:33:28 - Conference Room (MM- SKEC2 - L08) - Speaker 2 The process also.

1:33:32 - Conference Room (MM- SKEC2 - L08) - Speaker 1 The process too. And then if, let's say, you want to repair it, then you raise a manual purchase requisition.

1:33:41 - Unidentified Speaker If you want to purchase it.

1:33:42 - Murugan Kaliaperumal (ADNOC - PE&ICV) No, no, we'll discuss the solution later. We'll discuss the solution later on. We are not still concluding whether it should be blocked or not. Keep this point open because if you have a level. Even if you have a level and if you don't replenish and just block it from automation with no proper logic, we will be again in question. I was having level should not be done outside the system without saying that it can be what you called done manually. Somebody forgets what will happen. So that's not right way of doing it. Let's find out the solution, how to handle it.

1:34:20 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Yeah.

1:34:22 - Murugan Kaliaperumal (ADNOC - PE&ICV) The refurbishment, there is no specific process.

1:34:26 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Yes, sir. Yeah. This would be a similar process for an item rotable materials as well.

1:34:42 - Murugan Kaliaperumal (ADNOC - PE&ICV) Same, same, it's the same, same logic. We are using the term repairable, it is rotable only. We have not implemented the serialization for rotable, that's why it is concerned. So we need to rethink about using serialization. So we know that there is an item in the asset record and in material record, issued and it is then repaired, system captures that, probably we can push that So now we know that there is item at the repair place. If they don't want, if they find it is beyond repairable, then we know that the asset is written off. Asset or the assembly is written off. Then we go for an automated PR. The PR, MRP will run automatically. So we need to discuss this separately in another session.

1:35:31 - Murugan Kaliaperumal (ADNOC - PE&ICV) If required, we need to initiate this civilisation again, but EAM is required for the discussion. This was again a carryover of Vignesh and Khalid from IPP. We were insisting EAM to have civilisation for repairable material, which they could not do at that time, but it is high time, let us do it now.

1:36:02 - Conference Room (MM- SKEC2 - L08) - Speaker 1 All right, Jeff, so we'll... Another discussion for repair items.

1:36:19 - Dhya Aldain Abdulaziz Awadh (ADNOC Drilling - PD) If we move on to the next topic for this talk, How do you handle chemicals and not really is also buying chemicals Yeah, yes, yes, we are Buying chemicals, but all it is handled by office even they have their own plant and they are Handling their material their chasing and all Creating the BRs and all this process. Is it stock for them or non-stock for them? Non-stock, stock, stock, stock.

1:37:00 - Murugan Kaliaperumal (ADNOC - PE&ICV) So that should be part of the discussion. Can we have a discussion again with them?

1:37:12 - Dhya Aldain Abdulaziz Awadh (ADNOC Drilling - PD) Yes, sure, sure. If you want, I can arrange a meeting with them. Yes, sure, sure. And actually, we had a discussion with the third party regarding inventory reduction and all this. And the story comes in this situation. And they came and they explained to them how they are handling the chemical. So they are usually doing their own process for handling the chemical. Then at the same, I will invite them to explain everything for the people.

1:37:47 - Unidentified Speaker No problem.

1:37:49 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Just one, one thing. You mentioned chemicals or OFS. What is OFS?

1:37:57 - Dhya Aldain Abdulaziz Awadh (ADNOC Drilling - PD) It's Oil Field Service. We have like a joint venture, something like joint venture between us and another, a third party, OK, company. And they were handling a specific part of, It was not an existing activity in this one. It is related to drilling, but it was not handled by ADNOC. So we adopted this activity to ADNOC drilling activities. And we made a joint venture with this company to handle this part. And we called this department as OFS, Oil Field Service. This is a brief of the story.

1:38:42 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Okay.

1:38:44 - Dhya Aldain Abdulaziz Awadh (ADNOC Drilling - PD) And nearly they are using chemical, and all the chemical are used by them. Chemical and even drilling material, both.

1:38:55 - Murugan Kaliaperumal (ADNOC - PE&ICV) Yes. Who else has...

1:39:10 - Murugan Kaliaperumal (ADNOC - PE&ICV) I think that's it. If anybody has any other concerns, we can still call us and inform us. Anybody from Unlock Distribution? Arun? No, I'm just not sure.

1:39:40 - Conference Room (MM- SKEC2 - L08) - Speaker 3 I think.

1:39:40 - Conference Room (MM- SKEC2 - L08) - Speaker 2 Yeah, I'm sure.

1:39:44 - Conference Room (MM- SKEC2 - L08) - Speaker 4 I'm sure, I'm sure.

1:39:49 - Murugan Kaliaperumal (ADNOC - PE&ICV) the the Mohammed has enough for he a bus he's from another distribution right is that in the meeting I saw him he's in the meeting one month from another distribution Mohammed any anybody else from another distribution when you're from addiction I see his name is Mohamad Abbas. He's maybe busy somewhere. Somebody else.

1:40:26 - Murugan Kaliaperumal (ADNOC - PE&ICV) OK.

1:40:31 - Murugan Kaliaperumal (ADNOC - PE&ICV) I just want to know, Yasir, what we need to know from one of the specialists, do they have any inputs manually other than ERP generated reservation.

1:40:47 - Murugan Kaliaperumal (ADNOC - PE&ICV) That's all we need to know. Okay, do they buy, this is a race PR, anything manually? Like what we talk about chemical and drilling without like demand coming through manual sources. Do they have anything from anonymous? I mean, this is what we need to know. Probably if I can add Muhammad, come on.

1:41:10 - Murugan Kaliaperumal (ADNOC - PE&ICV) Any other topics you can continue discussion, I'll try to add Mr.

1:41:16 - Unidentified Speaker Mohamed.

1:41:32 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Other topics, stock transfer. How is this being? And which, is this part of the MRP, that, or this is just a reservation, then you do a stock transfer order?

1:41:49 - Conference Room (MM- SKEC2 - L08) - Speaker 3 Basically, we have two type of the transfer system, generally within the same company, or between the articles of the company. So, for example, during the MRP replenishment, receiving light Then I go check the stock availability. For example, there is a stock available in one of the plants, for example, 10 pieces. And within the same company, the other store, for example, the stock is zero, minimum the level, so you can transfer it to manage, instead of raising PR further. So we can manage the levels of the stock by transferring from one plant to another plant.

1:42:32 - Conference Room (MM- SKEC2 - L08) - Speaker 1 okay and this is within the same yeah and it's within the same agency okay and it's within the same let's say company agency yeah okay also we get like we have a facility and like see his talk within the

1:42:46 - Conference Room (MM- SKEC2 - L08) - Speaker 3 other company group also we do get transfer from them okay but from them anybody may sway their car cars they have to agree so we can we are taking this design agreement But this will be manual, it won't be. In the system.

1:43:03 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Yeah, but it's not through MRP, right?

1:43:07 - Conference Room (MM- SKEC2 - L08) - Speaker 3 No, there is like a different transaction, STO.

1:43:11 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Yeah, you do it in a longer process as a stock transfer order, right? So you create an actual purchase order.

1:43:19 - Unidentified Speaker Yeah.

1:43:20 - Conference Room (MM- SKEC2 - L08) - Speaker 3 For. Yeah, so one type of PO, it's considered as a PO, but type stock transfer.

1:43:25 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Yes, yeah. But if it's within the same company, no need, of course, no need for a purchaser. Oh, you do?

1:43:33 - Conference Room (MM- SKEC2 - L08) - Speaker 3 A purchaser?

1:43:34 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Yeah. Within the same?

1:43:35 - Unidentified Speaker Yeah. Okay. For internal SEO.

1:43:38 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Internal SEO. And it's still, MRP does not, it doesn't work. It doesn't create a banking workflow.

1:43:49 - Conference Room (MM- SKEC2 - L08) - Speaker 3 No.

1:43:49 - Conference Room (MM- SKEC2 - L08) - Speaker 1 I see. So this is all banking. Yeah.

1:43:55 - Conference Room (MM- SKEC2 - L08) - Speaker 3 Item making the PR or during the MRP replenishment. I told you like I check stock availability Open PR open PO reservation. So during this review like like I came on this has this plant has an excess stock or like I can manage with the Transferring so I do this and then you do by creating another transaction. Okay, that's for STR STR. Okay Thank you.

1:44:46 - Conference Room (MM- SKEC2 - L08) - Speaker 3 Even also we do STR for the reservation. For example, if one of the plans they want some item which is zero and so this item exists with the other plans. So once they raise their reservation like we, I do STR for them.

1:45:07 - Murugan Kaliaperumal (ADNOC - PE&ICV) In the replenishment process, when the required quantity is consolidated, per item and the outstanding orders are verified and the final requirement is identified. The first thing the system should do is check if this item is available across company and is there an excess quantity in that store. So if that excess quantity is there, it shall not propose for a PR. Will propose for a STR.

1:45:47 - Murugan Kaliaperumal (ADNOC - PE&ICV) This is what our procedure is also addressing. So if a requirement quantity is finalized. Normally MRP planned order is doing it very good. So on that quantity, the next decision instead of raising PR, it should look for STR. Possibilities across plant within the same company. There is an excess quantity within the same company in any other plant. It should produce a STR.

1:46:23 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Yeah, you mentioned this is within the same company, but if it's not the same company.

1:46:30 - Murugan Kaliaperumal (ADNOC - PE&ICV) Excellent. So what is your team proposal team, anybody here?

1:46:38 - Conference Room (MM- SKEC2 - L08) - Speaker 3 But Marco we are doing this at ZINT.

1:46:42 - Unidentified Speaker Pardon?

1:46:45 - Conference Room (MM- SKEC2 - L08) - Speaker 3 For the STO between the and the group company, we are doing ZINT.

1:46:52 - Murugan Kaliaperumal (ADNOC - PE&ICV) You mean? Interstitial transfer, right? Interstitial transfer. Yeah, yeah, yeah. No, his question is clear. He's asking do you want to consider and say that yes, five pieces available other company and create another SDR between intercompanies to enter company yes it is good to have but I want this to be confirmed by central team as well where are they nobody ability if I sure you're from subtle team right yeah but finally Murugan was okay like for example this idea In this case, let us keep this point open 1st is within the company STR, 2nd should be across company STR, excess quantity in other company or surplus quantity, items flagged as surplus, logic will decide later on. Yes, it should consider as option 2, if there is quantity excess in other company. Then it goes for, 3rd it goes for LTP related PR, 4th goes for marketing. So probably we need to align with all the central team that this is what it will happen during the next finalization session. Why I don't see many people got tired at the end of the session.

1:48:44 - Conference Room (MM- SKEC2 - L08) - Speaker 3 Also like when we consider consumption, some item might be available with a group company, for three years, like in the store. So we like even this one of the parameters we consider. If there is no institutional construction, we will keep it, give it to us.

1:49:01 - Rido Mardian (ADNOC Sour Gas - Procurement) Very correct. I think the challenge for the STO is since the common item is not well established for all the group company for all item, that's why the system is not very effectively. We cannot do a STO because the planning is not using the common I think the one of the challenge.

1:49:22 - Murugan Kaliaperumal (ADNOC - PE&ICV) No, no, that's correct. They're working on it. Another team is working on it. So if there is item extended to two companies and there is access to it, it is good to produce a STR and then manual decisions later. After the STR is produced, they can go and have a discussion. See if can be released. If not, cancel the STR and add the item to the other PR. That's a different topic, logically it's right try to make STR at the first instant and then we'll decide how to handle it but Rido the common items will come soon numbers have been some third party is working on unifying the metals master data yeah Rido sour gas How do you handle? How are you getting inputs?

1:50:20 - Rido Mardian (ADNOC Sour Gas - Procurement) Chemicals for us, it came from operation with the work order. They raise the work order through specific function locations. It's not come through the bomb, but they have some specific function location where they create all the work order for the operation chemical. Maintenance of product, yes. Against the work order. Then it will go for replenishment. We are setting up all the parameters. It's normal process for the chemicals. Okay, good.

1:50:47 - Murugan Kaliaperumal (ADNOC - PE&ICV) So fine. So no, there is no manual input outside ERP. No, no, no.

1:50:51 - Rido Mardian (ADNOC Sour Gas - Procurement) We have everything through the system. Even they have their own dashboard for the production chemical, which is if it is below, they have automatically from the system into the dashboard. They came to us directly. It's below. So they just send email to us to remind to action. Okay, good.

1:51:19 - Conference Room (MM- SKEC2 - L08) - Speaker 1 So we have about 11 more minutes. Rahul, do you have any other questions?

1:51:31 - Rido Mardian (ADNOC Sour Gas - Procurement) I have one question. If IBP have some interconnection later on with the No, no.

1:51:39 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Yeah, we will keep the design, but no, in actuality it won't integrate to Ariba.

1:51:48 - Unidentified Speaker OK.

1:51:50 - Conference Room (MM- SKEC2 - L08) - Speaker 2 So Ariba is basically for supplier collaboration, right? So we are not.

1:51:55 - Conference Room (MM- SKEC2 - L08) - Speaker 3 Tendering process.

1:51:56 - Conference Room (MM- SKEC2 - L08) - Speaker 2 Tendering process and all, yeah.

1:52:06 - Nishant Keloth (Borouge) Out of curiosity, does it have any integrated planned integration with the business network? Business Network, which comprises supply chain collaboration. Asset intelligence network and Ariba network. Something like that.

1:52:23 - Conference Room (MM- SKEC2 - L08) - Speaker 2 Uh, we can actor is there in quantia. It goes awash in.

1:52:30 - Nishant Keloth (Borouge) I was just quick. Yes, I was wondering.

1:52:32 - Vivekananthan Kathiresan (ADNOC Refining - HQ) No, no, no.

1:52:32 - Hector Palacios It's part of the SAP suite. For sure, there is some native integration with Ariba. I've seen some cases, but usually you are sending the quantity requests, and sometimes they are giving you back how much they can do. So yeah, there is exchange of information using Ariba as well. It's a possibility.

1:52:58 - Dhya Aldain Abdulaziz Awadh (ADNOC Drilling - PD) I'm inviting Mr. Hersi from OFS to explain how they are handling the chemical in our team. He's joining, Mr.

1:53:08 - Unidentified Speaker Murugan.

1:53:10 - Hersi Mohamud Abdulkadir (ADNOC Drilling - DCFD) Hello. Good morning, everyone.

1:53:12 - Unidentified Speaker Hello.

1:53:15 - Dhya Aldain Abdulaziz Awadh (ADNOC Drilling - PD) This is Mr. Hersi. Please proceed, Mr.

1:53:17 - Unidentified Speaker Hersi.

1:53:20 - Murugan Kaliaperumal (ADNOC - PE&ICV) Hello, Mr. Hersi.

1:53:22 - Hersi Mohamud Abdulkadir (ADNOC Drilling - DCFD) Yeah, sorry. Apologies, team. Yeah, sorry. I joined the call late. If you can just please give me a brief about what exactly do you need to know about our facility? If you could just give me a brief of what the requirements are, so I may answer them.

1:53:41 - Murugan Kaliaperumal (ADNOC - PE&ICV) We are working on a project to implement a planning tool for inventory management.

1:53:54 - Murugan Kaliaperumal (ADNOC - PE&ICV) The deliverable of the software is to have inventory levels for all planned inventory items and to have planned order generated similar to something what is happening in SAP now. So we were said that at Nandog Drilling, there is another team other than inventory team who is doing the similar activities. And especially you're involved in recurring chemicals for ad-hoc distribution.

1:54:31 - Murugan Kaliaperumal (ADNOC - PE&ICV) Can you explain your process?

1:54:33 - Hersi Mohamud Abdulkadir (ADNOC Drilling - DCFD) Yes, yeah, I understand Mr. Murugan. So yes, yeah, we have, okay, in ad-hoc drilling you have the plants 4101 and is 4102 handled by the inventory team and you've got plant 4103 which is the PPQM plant During the Go Live, about four years ago, there was a module that was rolled out to AdNoc Drilling called the PPQM, the Production Planning and Quality Management program. And essentially, Plant 4103 was created just for the PPQM activities. We do have chemicals and packaging that are required here, but it's for the majority of our clients. It's not just AdNoc distribution, it's primarily upstream and downstream, including for companies like Adnok Onshore, Adnok Offshore, as well as refining Adnok Gas. So we've got a bunch of raw, we have raw materials, a bit of material is created and a recipe for each of our products that we manufacture and supply to the clients. We essentially create our process orders and system to goods issue the raw materials and GR the final product. And the final product is then PGI'd or sold to the the client.

1:55:45 - Murugan Kaliaperumal (ADNOC - PE&ICV) So you create process orders for your chemicals, that is the planning document through which, do you use MRP planned order to generate your PRs?

1:56:00 - Hersi Mohamud Abdulkadir (ADNOC Drilling - DCFD) No, no, we directly create our process orders in the system. We don't create the planned independent requirements. The process orders are created daily.

1:56:08 - Murugan Kaliaperumal (ADNOC - PE&ICV) Okay, and how do you What is the process of raising purchaser equation of call of order for purchasing the material?

1:56:20 - Hersi Mohamud Abdulkadir (ADNOC Drilling - DCFD) The raw materials from suppliers you mean? Mr. Murugan, you mean the raw materials?

1:56:29 - Murugan Kaliaperumal (ADNOC - PE&ICV) Okay, probably if it's raw materials, then fine.

1:56:32 - Rahul Patel (ADNOC Group D&CS) A question here. Are we talking about the materials which are used in production? Since it is PPM, are we talking about the materials which are getting consumed in MRO or any non-production activity. Our discussion is focused more on the materials which are related to maintenance or non-production consumables.

1:56:54 - Murugan Kaliaperumal (ADNOC - PE&ICV) Wait, wait, wait. Are you handling chemicals only for raw material purpose? Correct, yes. Is it completely so? How is your purchasing process happening? Who raises PR for you?

1:57:09 - Hersi Mohamud Abdulkadir (ADNOC Drilling - DCFD) we essentially what we do is we create a plan for, we understand that we communicate with our client and essentially receive a forecast plan over the next, you know, five months, six months, we receive the demand from the client's inventory team. Once we receive the confirmed plan from the inventory team at the client's end, so this is ad hoc onshore or ad hoc offshore inventory engineer or inventory controller or inventory analyst, they would share their plans with us and once we receive the the details for what is the quantities or the volumes that are required. From the BOM, that's radiant system, we calculate our required raw materials that's needed to manufacture each of these products. We then create our work orders in the system and then request our PD team to essentially create a PR and a PO to our supplier.

1:58:00 - Hersi Mohamud Abdulkadir (ADNOC Drilling - DCFD) Purely raw materials, yes. There's no other activities. It's purely just raw materials, the BPM is purely for raw materials to manufacture a final product and supply that to some clients, to clients that are within Addon group.

1:58:15 - Murugan Kaliaperumal (ADNOC - PE&ICV) Yes, so anyway, this, okay, good. So as Rahul was saying, this might not be part of our scope, our scope is to like plan materials related to MRO and drilling. Of course, this is related drilling, you're producing, your finished goods is going for drilling, but then For you, it is raw material. So we may not consider this part of this project implementation.

1:58:40 - Unidentified Speaker OK.

1:58:41 - Murugan Kaliaperumal (ADNOC - PE&ICV) All right.

1:58:42 - Unidentified Speaker Yeah.

1:58:43 - Murugan Kaliaperumal (ADNOC - PE&ICV) Khalid and Vinesh, if they need to use it for raw material planning, that's a different topic. They can use it at a later stage or maybe early. But in this scope, we are not considering that.

1:58:55 - Conference Room (MM- SKEC2 - L08) - Speaker 2 Right. Right. I think once the production foundation is Yeah, it can be extended to extend it to others. Yeah.

1:59:03 - Murugan Kaliaperumal (ADNOC - PE&ICV) Yeah. Thank you. One of the good inputs here.

1:59:07 - Hersi Mohamud Abdulkadir (ADNOC Drilling - DCFD) Thank you. Thank you.

1:59:12 - Hersi Mohamud Abdulkadir (ADNOC Drilling - DCFD) Thank you very much. I'll drop out of the call. Just please. You can contact me if you need any other clarifications. I'll just drop out. Thank you. Thank you. All right.

1:59:26 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Four minutes on the three. So as next steps, so first, thank you so much for the input. Pages of notes, that's good. As next steps, what we'll do is gather those requirements. Same exercise for AdNoc, we need to assign the process champion for supply planning. We do have an open discussion, two open discussions, the repair with the EAM team, and as well, we want to see an open item regarding the, if we want to show what do we do with excessive quantity in other companies. Um. Yeah. This is the last the final. I would say official workshop, but we're gonna have, uh, kind of you. You scheduled work for tomorrow, but we might have throughout this week. Some had hot, uh, meetings with focal points. Um team. Any any questions?

2:00:56 - Conference Room (MM- SKEC2 - L08) - Speaker 1 Thank you. All right. Thank you so much for your contribution and input. We will see you if I don't book a meeting with you. We'll see you at the design workshop.

2:01:13 - Unidentified Speaker Thank you, everyone.

2:01:14 - Rahul Patel (ADNOC Group D&CS) Thank you. Have a nice day. Bye.

2:01:20 - Unidentified Speaker you.

2:01:58 - Vignesh Perumal (ADNOC Group D&CS) Hmm.

2:01:59 - Unidentified Speaker you
